name,category_paper,score_paper,name_v_paper,category_my,score_my,name_v_my
NZ_CP026665,Bacteria,0.0067846653982996,NZ_CP026665.1,Bacteria,0.0021198613103479,NZ_CP026665.1
NZ_CP026774,Bacteria,0.0206010323017835,NZ_CP026774.1,Bacteria,0.0162044800817966,NZ_CP026774.1
NZ_CP026777,Bacteria,0.0196766983717679,NZ_CP026777.1,Bacteria,0.0164977759122848,NZ_CP026777.1
NZ_CP026799,Bacteria,0.0325869843363761,NZ_CP026799.1,Bacteria,0.0287000965327024,NZ_CP026799.1
NZ_CP026885,Bacteria,0.0052069583907723,NZ_CP026885.1,Bacteria,0.0012149851536378,NZ_CP026885.1
NZ_CP026895,Bacteria,0.0066218343563377,NZ_CP026895.1,Bacteria,0.0023908477742224,NZ_CP026895.1
NZ_CP026901,Bacteria,0.0056238640099763,NZ_CP026901.1,Bacteria,0.0016587227582931,NZ_CP026901.1
NZ_CP026903,Bacteria,0.0066675296984612,NZ_CP026903.1,Bacteria,0.0017523154383525,NZ_CP026903.1
NZ_CP026908,Bacteria,0.007804115768522,NZ_CP026908.1,Bacteria,0.004078209400177,NZ_CP026908.1
NZ_CP026916,Bacteria,0.0074602244421839,NZ_CP026916.1,Bacteria,0.0040814550593495,NZ_CP026916.1
NZ_CP026953,Bacteria,0.0990324988961219,NZ_CP026953.1,Bacteria,0.0885361582040786,NZ_CP026953.1
NZ_CP026961,Bacteria,0.113399319350719,NZ_CP026961.1,Bacteria,0.0925542488694191,NZ_CP026961.1
NZ_CP027035,Bacteria,0.0476226806640625,NZ_CP027035.1,Bacteria,0.0298942103981971,NZ_CP027035.1
NZ_CP027160,Bacteria,0.0519193038344383,NZ_CP027160.1,Bacteria,0.0167215969413518,NZ_CP027160.1
NZ_CP027169,Bacteria,0.0321575365960598,NZ_CP027169.1,Bacteria,0.0232895296066999,NZ_CP027169.1
NZ_CP027216,Bacteria,0.0697449445724487,NZ_CP027216.1,Bacteria,0.0409836433827877,NZ_CP027216.1
NZ_CP027255,Bacteria,0.0350060872733593,NZ_CP027255.1,Bacteria,0.0260313618928194,NZ_CP027255.1
NZ_CP027306,Bacteria,0.0588722713291645,NZ_CP027306.1,Bacteria,0.0388364978134632,NZ_CP027306.1
NZ_CP027307,Bacteria,0.0387682169675827,NZ_CP027307.1,Bacteria,0.0322971530258655,NZ_CP027307.1
NZ_CP027449,Bacteria,0.0264446102082729,NZ_CP027449.1,Bacteria,0.0178386457264423,NZ_CP027449.1
NZ_CP027454,Bacteria,0.0453691631555557,NZ_CP027454.1,Bacteria,0.0310043767094612,NZ_CP027454.1
NZ_CP027527,Bacteria,0.0644388049840927,NZ_CP027527.1,Bacteria,0.0284380074590444,NZ_CP027527.1
NZ_CP027533,Bacteria,0.0247603561729192,NZ_CP027533.1,Bacteria,0.0172068756073713,NZ_CP027533.1
NZ_CP027555,Bacteria,0.0518696866929531,NZ_CP027555.1,Bacteria,0.0438111461699008,NZ_CP027555.1
NZ_CP027643,Bacteria,0.0445174425840377,NZ_CP027643.1,Bacteria,0.0302426554262638,NZ_CP027643.1
NZ_CP027701,Bacteria,0.0215825028717517,NZ_CP027701.1,Bacteria,0.0150725739076733,NZ_CP027701.1
NZ_CP027705,Bacteria,0.0260084271430969,NZ_CP027705.1,Bacteria,0.0192710887640714,NZ_CP027705.1
NZ_CP027724,Bacteria,0.0186082329601049,NZ_CP027724.1,Bacteria,0.0111470939591526,NZ_CP027724.1
NZ_CP027737,Bacteria,0.0182031169533729,NZ_CP027737.1,Bacteria,0.0130590228363871,NZ_CP027737.1
NZ_CP027749,Bacteria,0.0198263116180896,NZ_CP027749.1,Bacteria,0.010714360512793,NZ_CP027749.1
NZ_CP027768,Bacteria,0.0901905372738838,NZ_CP027768.1,Bacteria,0.0664651989936828,NZ_CP027768.1
NZ_CP027771,Bacteria,0.247854068875312,NZ_CP027771.1,Bacteria,0.175500839948654,NZ_CP027771.1
NZ_CP027778,Phage,0.59234482049942,NZ_CP027778.1,Phage,0.65059357881546,NZ_CP027778.1
NZ_CP027788,Bacteria,0.125357329845428,NZ_CP027788.1,Bacteria,0.112679958343506,NZ_CP027788.1
NZ_CP027856,Bacteria,0.0478527843952178,NZ_CP027856.1,Bacteria,0.0246675070375204,NZ_CP027856.1
NZ_CP028126,Bacteria,0.0622998438775539,NZ_CP028126.1,Bacteria,0.0433479622006416,NZ_CP028126.1
NZ_CP028142,Bacteria,0.144488021731376,NZ_CP028142.1,Bacteria,0.0722260922193527,NZ_CP028142.1
NZ_CP028151,Bacteria,0.0149807389825582,NZ_CP028151.1,Bacteria,0.0092307981103658,NZ_CP028151.1
NZ_CP028157,Bacteria,0.0148699581623077,NZ_CP028157.1,Bacteria,0.0089994678273797,NZ_CP028157.1
NZ_CP028163,Bacteria,0.0904882028698921,NZ_CP028163.1,Bacteria,0.0739838629961013,NZ_CP028163.1
NZ_CP028169,Bacteria,0.0260996036231517,NZ_CP028169.1,Bacteria,0.0186075940728187,NZ_CP028169.1
NZ_CP028215,Bacteria,0.0430683232843875,NZ_CP028215.1,Bacteria,0.028323195874691,NZ_CP028215.1
NZ_CP028320,Bacteria,0.0220936965197324,NZ_CP028320.1,Bacteria,0.0167989805340766,NZ_CP028320.1
NZ_CP028339,Bacteria,0.0318867936730384,NZ_CP028339.1,Bacteria,0.0216339118778705,NZ_CP028339.1
NZ_CP028483,Bacteria,0.0240500774234533,NZ_CP028483.1,Bacteria,0.017297800630331,NZ_CP028483.1
NZ_CP028568,Bacteria,0.0267360657453537,NZ_CP028568.2,Bacteria,0.0168724972754716,NZ_CP028568.2
NZ_CP028584,Bacteria,0.0236402731388807,NZ_CP028584.2,Bacteria,0.0142939733341336,NZ_CP028584.2
NZ_CP028592,Bacteria,0.0533636510372161,NZ_CP028592.1,Bacteria,0.0470239035785198,NZ_CP028592.1
NZ_CP028609,Bacteria,0.0415007621049881,NZ_CP028609.1,Bacteria,0.027778448536992,NZ_CP028609.1
NZ_CP028614,Bacteria,0.0439093112945556,NZ_CP028614.1,Bacteria,0.0335639975965023,NZ_CP028614.1
NZ_CP028623,Bacteria,0.045505553483963,NZ_CP028623.1,Bacteria,0.03436841070652,NZ_CP028623.1
NZ_CP028629,Bacteria,0.0457225553691387,NZ_CP028629.1,Bacteria,0.0340291075408458,NZ_CP028629.1
NZ_CP028659,Bacteria,0.0455684028565883,NZ_CP028659.1,Bacteria,0.034357875585556,NZ_CP028659.1
NZ_CP028703,Bacteria,0.0143459215760231,NZ_CP028703.1,Bacteria,0.0100315986201167,NZ_CP028703.1
NZ_CP028730,Bacteria,0.0477472655475139,NZ_CP028730.1,Bacteria,0.0184198077768087,NZ_CP028730.1
NZ_CP028783,Bacteria,0.070685863494873,NZ_CP028783.1,Bacteria,0.0339914709329605,NZ_CP028783.2
NZ_CP028787,Bacteria,0.0619710311293602,NZ_CP028787.2,Bacteria,0.0286474730819463,NZ_CP028787.2
NZ_CP028807,Bacteria,0.0719923228025436,NZ_CP028807.1,Bacteria,0.0444747060537338,NZ_CP028807.1
NZ_CP028834,Bacteria,0.0461229346692562,NZ_CP028834.1,Bacteria,0.0278479270637035,NZ_CP028834.1
NZ_CP028859,Phage,0.602014422416687,NZ_CP028859.1,Phage,0.66946280002594,NZ_CP028859.1
NZ_CP028909,Bacteria,0.0417923517525196,NZ_CP028909.1,Bacteria,0.0518219992518425,NZ_CP028909.1
NZ_CP028926,Bacteria,0.0351119227707386,NZ_CP028926.1,Bacteria,0.0230908896774053,NZ_CP028926.1
NZ_CP028959,Bacteria,0.0273856781423091,NZ_CP028959.1,Bacteria,0.0186643563210964,NZ_CP028959.1
NZ_CP028977,Bacteria,0.0836385712027549,NZ_CP028977.1,Bacteria,0.0480579882860183,NZ_CP028977.1
NZ_CP029021,Bacteria,0.104512952268123,NZ_CP029021.1,Bacteria,0.0831247493624687,NZ_CP029021.1
NZ_CP029029,Bacteria,0.0184360947459936,NZ_CP029029.1,Bacteria,0.0132387140765786,NZ_CP029029.1
NZ_CP029042,Bacteria,0.0427609495818614,NZ_CP029042.1,Bacteria,0.0272604003548622,NZ_CP029042.1
NZ_CP029057,Bacteria,0.0147500140592455,NZ_CP029057.1,Bacteria,0.0090819746255874,NZ_CP029057.1
NZ_CP029088,Bacteria,0.0410988293588161,NZ_CP029088.1,Bacteria,0.0315499044954776,NZ_CP029088.1
NZ_CP029097,Bacteria,0.0380273461341857,NZ_CP029097.1,Bacteria,0.0317758582532405,NZ_CP029097.1
NZ_CP029111,Bacteria,0.019468393176794,NZ_CP029111.1,Bacteria,0.0127347502857446,NZ_CP029111.1
NZ_CP029152,Phage,0.685756504535675,NZ_CP029152.1,Phage,0.737787842750549,NZ_CP029152.1
NZ_CP029154,Phage,0.680757999420166,NZ_CP029154.1,Phage,0.736151814460754,NZ_CP029154.1
NZ_CP029189,Bacteria,0.0371549911797046,NZ_CP029189.1,Bacteria,0.0186600480228662,NZ_CP029189.1
NZ_CP029191,Bacteria,0.0516347400844097,NZ_CP029191.1,Bacteria,0.0266687199473381,NZ_CP029191.1
NZ_CP029196,Bacteria,0.0365138538181781,NZ_CP029196.1,Bacteria,0.0145005080848932,NZ_CP029196.1
NZ_CP029238,Bacteria,0.0143110640347003,NZ_CP029238.1,Bacteria,0.0090772779658436,NZ_CP029238.1
NZ_CP029343,Bacteria,0.034817237406969,NZ_CP029343.1,Bacteria,0.0227845851331949,NZ_CP029343.1
NZ_CP029477,Bacteria,0.118049897253513,NZ_CP029477.1,Bacteria,0.0891861617565155,NZ_CP029477.1
NZ_CP029568,Bacteria,0.0349977537989616,NZ_CP029568.1,Bacteria,0.028504503890872,NZ_CP029568.1
NZ_CP029595,Bacteria,0.0289031155407428,NZ_CP029595.1,Bacteria,0.0215422194451093,NZ_CP029595.1
NZ_CP029646,Bacteria,0.0299052130430936,NZ_CP029646.1,Bacteria,0.0222274847328662,NZ_CP029646.1
NZ_CP029663,Bacteria,0.099413476884365,NZ_CP029663.1,Bacteria,0.0887403115630149,NZ_CP029663.1
NZ_CP029664,Bacteria,0.0867087095975875,NZ_CP029664.1,Bacteria,0.0719170421361923,NZ_CP029664.1
NZ_CP029678,Bacteria,0.105744488537311,NZ_CP029678.1,Bacteria,0.0907574519515037,NZ_CP029678.1
NZ_CP029681,Bacteria,0.0838894769549369,NZ_CP029681.1,Bacteria,0.0736772045493125,NZ_CP029681.1
NZ_CP029736,Bacteria,0.0318802893161773,NZ_CP029736.1,Bacteria,0.0202741995453834,NZ_CP029736.1
NZ_CP029738,Bacteria,0.0673483610153198,NZ_CP029738.1,Bacteria,0.0312260519713163,NZ_CP029738.1
NZ_CP029751,Bacteria,0.103514283895492,NZ_CP029751.1,Bacteria,0.0962592586874961,NZ_CP029751.1
NZ_CP029861,Bacteria,0.0290184114128351,NZ_CP029861.1,Bacteria,0.0226752702146768,NZ_CP029861.1
NZ_CP029863,Bacteria,0.0309161506593227,NZ_CP029863.1,Bacteria,0.0222079120576381,NZ_CP029863.1
NZ_CP029873,Bacteria,0.0292695276439189,NZ_CP029873.1,Bacteria,0.0225113574415445,NZ_CP029873.1
NZ_CP029881,Bacteria,0.0318322442471981,NZ_CP029881.1,Bacteria,0.0242887269705533,NZ_CP029881.1
NZ_CP029896,Bacteria,0.0298049133270978,NZ_CP029896.1,Bacteria,0.0226846672594547,NZ_CP029896.1
NZ_CP029897,Bacteria,0.0426783971488475,NZ_CP029897.1,Bacteria,0.0382934808731079,NZ_CP029897.1
NZ_CP029900,Bacteria,0.0276368111371994,NZ_CP029900.1,Bacteria,0.0210106112062931,NZ_CP029900.1
NZ_CP029917,Bacteria,0.0289536397904157,NZ_CP029917.1,Bacteria,0.0194134823977947,NZ_CP029917.1
NZ_CP029923,Bacteria,0.0308370012789964,NZ_CP029923.1,Bacteria,0.0218428764492273,NZ_CP029923.1
NZ_CP029938,Bacteria,0.0282323881983757,NZ_CP029938.1,Bacteria,0.0227070767432451,NZ_CP029938.1
NZ_CP029950,Bacteria,0.0309562515467405,NZ_CP029950.1,Bacteria,0.0226371958851814,NZ_CP029950.1
NZ_CP029956,Bacteria,0.0315303057432174,NZ_CP029956.1,Bacteria,0.0255290120840072,NZ_CP029956.1
NZ_CP029991,Bacteria,0.0329357050359249,NZ_CP029991.1,Bacteria,0.0245731826871633,NZ_CP029991.1
NZ_CP030042,Bacteria,0.0567006766796112,NZ_CP030042.1,Bacteria,0.0393342822790145,NZ_CP030042.1
NZ_CP030125,Bacteria,0.244975462555885,NZ_CP030125.1,Bacteria,0.168168410658836,NZ_CP030125.1
NZ_CP030150,Bacteria,0.0665622130036354,NZ_CP030150.1,Bacteria,0.0450100973248481,NZ_CP030150.1
NZ_CP030196,Bacteria,0.0214529484510421,NZ_CP030196.1,Bacteria,0.0143917668610811,NZ_CP030196.1
NZ_CP030217,Bacteria,0.0196041855961084,NZ_CP030217.1,Bacteria,0.0134634245187044,NZ_CP030217.1
NZ_CP030219,Bacteria,0.045036356896162,NZ_CP030219.1,Bacteria,0.0301779489964246,NZ_CP030219.1
NZ_CP030240,Bacteria,0.0141761759296059,NZ_CP030240.1,Bacteria,0.0102451797574758,NZ_CP030240.1
NZ_CP030364,Bacteria,0.309299290180206,NZ_CP030364.1,Bacteria,0.184630364179611,NZ_CP030364.1
NZ_CP030716,Bacteria,0.308395236730575,NZ_CP030716.1,Bacteria,0.193989425897598,NZ_CP030716.1
NZ_CP030936,Bacteria,0.024691903963685,NZ_CP030936.1,Bacteria,0.017964344471693,NZ_CP030936.1
NZ_CP030939,Bacteria,0.0358632579445838,NZ_CP030939.1,Bacteria,0.0254704430699348,NZ_CP030939.1
NZ_CP031097,Phage,0.600961565971374,NZ_CP031097.1,Phage,0.652014195919037,NZ_CP031097.1
NZ_CP031182,Bacteria,0.0732900500297546,NZ_CP031182.1,Bacteria,0.0399033091962337,NZ_CP031182.1
NZ_CP031271,Bacteria,0.12799946963787,NZ_CP031271.1,Bacteria,0.110782220959663,NZ_CP031271.1
NZ_CP031277,Bacteria,0.0953865572810173,NZ_CP031277.1,Bacteria,0.0967816188931465,NZ_CP031277.1
NZ_CP031331,Bacteria,0.0517866797745227,NZ_CP031331.1,Bacteria,0.0445557422935962,NZ_CP031331.1
NZ_CP031332,Bacteria,0.0454803071916103,NZ_CP031332.1,Bacteria,0.0407435037195682,NZ_CP031332.1
NZ_CP031334,Bacteria,0.0397768653929233,NZ_CP031334.1,Bacteria,0.0402949452400207,NZ_CP031334.1
NZ_CP031356,Bacteria,0.0222205948084592,NZ_CP031356.1,Bacteria,0.0151890348643064,NZ_CP031356.1
NZ_CP031418,Bacteria,0.095621719956398,NZ_CP031418.1,Bacteria,0.0786736756563186,NZ_CP031418.1
NZ_CP031424,Bacteria,0.0488537363708019,NZ_CP031424.1,Bacteria,0.0253670532256364,NZ_CP031424.1
NZ_CP031462,Bacteria,0.0154261896386742,NZ_CP031462.1,Bacteria,0.0090113040059804,NZ_CP031462.1
NZ_CP031464,Bacteria,0.0084077874198555,NZ_CP031464.1,Bacteria,0.0052271299064159,NZ_CP031464.1
NZ_CP031515,Bacteria,0.0195674039423465,NZ_CP031515.1,Bacteria,0.0118552763015031,NZ_CP031515.1
NZ_CP031551,Bacteria,0.0536350049078464,NZ_CP031551.1,Bacteria,0.0440303161740303,NZ_CP031551.1
NZ_CP031560,Bacteria,0.030588649213314,NZ_CP031560.1,Bacteria,0.022160530090332,NZ_CP031560.1
NZ_CP031571,Bacteria,0.0482068695127964,NZ_CP031571.1,Bacteria,0.0362653695046901,NZ_CP031571.1
NZ_CP031629,Bacteria,0.263310343027114,NZ_CP031629.1,Bacteria,0.182807132601738,NZ_CP031629.1
NZ_CP031641,Bacteria,0.0274066124111413,NZ_CP031641.1,Bacteria,0.0162169206887483,NZ_CP031641.1
NZ_CP031673,Bacteria,0.0900427103042602,NZ_CP031673.1,Bacteria,0.0735996663570404,NZ_CP031673.1
NZ_CP031679,Bacteria,0.115319706499576,NZ_CP031679.1,Bacteria,0.107861116528511,NZ_CP031679.1
NZ_CP031690,Bacteria,0.112882152199745,NZ_CP031690.1,Bacteria,0.10920987278223,NZ_CP031690.1
NZ_CP031781,Bacteria,0.141832068562507,NZ_CP031781.1,Bacteria,0.0851804986596107,NZ_CP031781.1
NZ_CP031787,Bacteria,0.0059519577771425,NZ_CP031787.1,Bacteria,0.0040887841023504,NZ_CP031787.1
NZ_CP031808,Bacteria,0.0694087147712707,NZ_CP031808.1,Bacteria,0.0331782363355159,NZ_CP031808.1
NZ_CP031849,Bacteria,0.0658287033438682,NZ_CP031849.1,Bacteria,0.0302968304604291,NZ_CP031849.1
NZ_CP031910,Bacteria,0.0386519283056259,NZ_CP031910.1,Bacteria,0.0262690838426351,NZ_CP031910.1
NZ_CP031913,Bacteria,0.0402557998895645,NZ_CP031913.1,Bacteria,0.0285213198512792,NZ_CP031913.1
NZ_CP031941,Bacteria,0.279153436422348,NZ_CP031941.1,Bacteria,0.18951241672039,NZ_CP031941.1
NZ_CP032094,Bacteria,0.130358397960662,NZ_CP032094.1,Bacteria,0.0802299380302429,NZ_CP032094.1
NZ_CP032101,Bacteria,0.34342736005783,NZ_CP032101.1,Bacteria,0.395608693361282,NZ_CP032101.1
NZ_CP032178,Bacteria,0.0703984051942825,NZ_CP032178.1,Bacteria,0.0348022542893886,NZ_CP032178.1
NZ_CP032184,Bacteria,0.0395251475274562,NZ_CP032184.1,Bacteria,0.0306492559611797,NZ_CP032184.1
NZ_CP032228,Bacteria,0.0275426413863897,NZ_CP032228.1,Bacteria,0.016795253381133,NZ_CP032228.1
NZ_CP032237,Bacteria,0.0196762923151254,NZ_CP032237.1,Bacteria,0.0155214751139283,NZ_CP032237.1
NZ_CP032321,Bacteria,0.0538443960249424,NZ_CP032321.1,Bacteria,0.0459127686917781,NZ_CP032321.1
NZ_CP032393,Bacteria,0.0300318915396928,NZ_CP032393.1,Bacteria,0.0222631189972162,NZ_CP032393.1
NZ_CP032412,Bacteria,0.0794251933693885,NZ_CP032412.1,Bacteria,0.0561020225286483,NZ_CP032412.1
NZ_CP032477,Phage,0.788344979286193,NZ_CP032477.1,Phage,0.730618476867676,NZ_CP032477.1
NZ_CP032506,Bacteria,0.0422432534396648,NZ_CP032506.1,Bacteria,0.0240336079150438,NZ_CP032506.1
NZ_CP032552,Bacteria,0.0323620662093162,NZ_CP032552.1,Bacteria,0.0191389601677656,NZ_CP032552.1
NZ_CP032566,Bacteria,0.0379263684153556,NZ_CP032566.1,Bacteria,0.0292984656989574,NZ_CP032566.1
NZ_CP032635,Bacteria,0.0435804203152656,NZ_CP032635.1,Bacteria,0.0250806398689746,NZ_CP032635.1
NZ_CP032640,Bacteria,0.0391886904835701,NZ_CP032640.1,Bacteria,0.0314525812864303,NZ_CP032640.1
NZ_CP032652,Bacteria,0.0407108962535858,NZ_CP032652.1,Bacteria,0.0222896467894315,NZ_CP032652.1
NZ_CP032666,Bacteria,0.251576006412506,NZ_CP032666.1,Bacteria,0.167783841490745,NZ_CP032666.1
NZ_CP032759,Bacteria,0.287916779518127,NZ_CP032759.1,Bacteria,0.292135506868362,NZ_CP032759.1
NZ_CP032817,Bacteria,0.0418870188295841,NZ_CP032817.1,Bacteria,0.03394790366292,NZ_CP032817.1
NZ_CP032855,Bacteria,0.0746376365423202,NZ_CP032855.1,Bacteria,0.0683379992842674,NZ_CP032855.1
NZ_CP032865,Bacteria,0.0681790933012962,NZ_CP032865.1,Bacteria,0.0587385147809982,NZ_CP032865.1
NZ_CP032872,Bacteria,0.0566734708845615,NZ_CP032872.1,Bacteria,0.0423702895641326,NZ_CP032872.1
NZ_CP032927,Bacteria,0.0156242726370692,NZ_CP032927.1,Bacteria,0.0086292354390025,NZ_CP032927.1
NZ_CP032986,Bacteria,0.0113000432029366,NZ_CP032986.1,Bacteria,0.0066907024011015,NZ_CP032986.1
NZ_CP033022,Bacteria,0.0309750717133283,NZ_CP033022.1,Bacteria,0.0209290143102407,NZ_CP033022.1
NZ_CP033023,Bacteria,0.0181371606886386,NZ_CP033023.1,Bacteria,0.0084030199795961,NZ_CP033023.1
NZ_CP033032,Bacteria,0.0191755574196577,NZ_CP033032.1,Bacteria,0.0085715316236019,NZ_CP033032.1
NZ_CP033041,Bacteria,0.0861476734280586,NZ_CP033041.1,Bacteria,0.0632343366742134,NZ_CP033041.1
NZ_CP033043,Bacteria,0.0669961124658584,NZ_CP033043.1,Bacteria,0.0592570081353187,NZ_CP033043.1
NZ_CP033065,Bacteria,0.0607403479516506,NZ_CP033065.1,Bacteria,0.017000712454319,NZ_CP033065.1
NZ_CP033138,Bacteria,0.194591060280799,NZ_CP033138.1,Bacteria,0.113146901130676,NZ_CP033138.1
NZ_CP033170,Bacteria,0.0174261145293712,NZ_CP033170.1,Bacteria,0.0095630697906017,NZ_CP033170.1
NZ_CP033182,Bacteria,0.0090412916615605,NZ_CP033182.1,Bacteria,0.0047901556827127,NZ_CP033182.1
NZ_CP033189,Bacteria,0.008444626815617,NZ_CP033189.1,Bacteria,0.0043526887893676,NZ_CP033189.1
NZ_CP033214,Phage,0.67653214931488,NZ_CP033214.1,Phage,0.72145801782608,NZ_CP033214.1
NZ_CP033218,Bacteria,0.0807802155613899,NZ_CP033218.1,Bacteria,0.0630453377962112,NZ_CP033218.1
NZ_CP033335,Bacteria,0.235182970762252,NZ_CP033335.1,Bacteria,0.147518053650856,NZ_CP033335.1
NZ_CP033340,Bacteria,0.0118327010422945,NZ_CP033340.1,Bacteria,0.0082598971202969,NZ_CP033340.1
NZ_CP033384,Bacteria,0.0261590238660573,NZ_CP033384.2,Bacteria,0.0209625717252492,NZ_CP033384.2
NZ_CP033396,Bacteria,0.0705644190311431,NZ_CP033396.1,Bacteria,0.0366241671144962,NZ_CP033396.2
NZ_CP033430,Bacteria,0.0304228235036134,NZ_CP033430.1,Bacteria,0.0193368960171937,NZ_CP033430.1
NZ_CP033622,Bacteria,0.0193368401378393,NZ_CP033622.1,Bacteria,0.0111697865650057,NZ_CP033622.1
NZ_CP033707,Bacteria,0.0435767732560634,NZ_CP033707.1,Bacteria,0.034089982509613,NZ_CP033707.1
NZ_CP033713,Bacteria,0.050692580640316,NZ_CP033713.1,Bacteria,0.0402561873197555,NZ_CP033713.1
NZ_CP033723,Bacteria,0.0307943001389503,NZ_CP033723.2,Bacteria,0.0139276720583438,NZ_CP033723.2
NZ_CP033735,Bacteria,0.102389991283416,NZ_CP033735.1,Bacteria,0.0908792167901992,NZ_CP033735.1
NZ_CP033738,Bacteria,0.0326714441180229,NZ_CP033738.1,Bacteria,0.0217317007482051,NZ_CP033738.1
NZ_CP033748,Bacteria,0.0323490127921104,NZ_CP033748.1,Bacteria,0.0216184016317129,NZ_CP033748.1
NZ_CP033756,Bacteria,0.0619380548596382,NZ_CP033756.1,Bacteria,0.0269162505865097,NZ_CP033756.1
NZ_CP033767,Bacteria,0.276430130004882,NZ_CP033767.1,Bacteria,0.191056326031685,NZ_CP033767.1
NZ_CP033828,Bacteria,0.0698882639408111,NZ_CP033828.1,Bacteria,0.0765448287129402,NZ_CP033828.1
NZ_CP033996,Bacteria,0.0872655883431434,NZ_CP033996.1,Bacteria,0.0771630406379699,NZ_CP033996.1
NZ_CP034016,Bacteria,0.0447819009423255,NZ_CP034016.1,Bacteria,0.0386267863214015,NZ_CP034016.1
NZ_CP034022,Bacteria,0.0416159741580486,NZ_CP034022.1,Bacteria,0.0362204685807228,NZ_CP034022.1
NZ_CP034039,Bacteria,0.0719343349337577,NZ_CP034039.1,Bacteria,0.0380328968167305,NZ_CP034039.1
NZ_CP034086,Bacteria,0.0582540854811668,NZ_CP034086.1,Bacteria,0.0226017758250236,NZ_CP034086.1
NZ_CP034098,Bacteria,0.0740803629159927,NZ_CP034098.1,Bacteria,0.0604477189481258,NZ_CP034098.1
NZ_CP034173,Bacteria,0.162573248147964,NZ_CP034173.1,Bacteria,0.155266389250755,NZ_CP034173.1
NZ_CP034237,Bacteria,0.0365957729518413,NZ_CP034237.1,Bacteria,0.0235415678471326,NZ_CP034237.1
NZ_CP034240,Bacteria,0.0524896010756492,NZ_CP034240.1,Bacteria,0.0350345745682716,NZ_CP034240.1
NZ_CP034299,Bacteria,0.156603753566741,NZ_CP034299.1,Bacteria,0.0811237767338752,NZ_CP034299.1
NZ_CP034336,Bacteria,0.0575872845947742,NZ_CP034336.1,Bacteria,0.0443216487765312,NZ_CP034336.1
NZ_CP034354,Bacteria,0.0319088920950889,NZ_CP034354.1,Bacteria,0.0215808469802141,NZ_CP034354.1
NZ_CP034389,Bacteria,0.0303260944783687,NZ_CP034389.1,Bacteria,0.0214472822844982,NZ_CP034389.1
NZ_CP034408,Bacteria,0.0690024718642234,NZ_CP034408.1,Bacteria,0.0326374433934688,NZ_CP034408.1
NZ_CP034415,Bacteria,0.0738009735941886,NZ_CP034415.1,Bacteria,0.0390432327985763,NZ_CP034415.1
NZ_CP034483,Bacteria,0.0265735369175672,NZ_CP034483.1,Bacteria,0.0240660198032856,NZ_CP034483.1
NZ_CP034484,Bacteria,0.0479341596364975,NZ_CP034484.1,Bacteria,0.0312203560024499,NZ_CP034484.1
NZ_CP034546,Bacteria,0.0348030850291252,NZ_CP034546.1,Bacteria,0.0182324089109897,NZ_CP034546.1
NZ_CP034551,Bacteria,0.0470150336623191,NZ_CP034551.1,Bacteria,0.0391037352383136,NZ_CP034551.1
NZ_CP034553,Bacteria,0.0885299071669578,NZ_CP034553.1,Bacteria,0.0541817732155323,NZ_CP034553.1
NZ_CP034555,Bacteria,0.0347977690398693,NZ_CP034555.1,Bacteria,0.0174689758569002,NZ_CP034555.1
NZ_CP034663,Bacteria,0.421245962381362,NZ_CP034663.1,Bacteria,0.256280153989792,NZ_CP034663.1
NZ_CP034695,Bacteria,0.0670118704438209,NZ_CP034695.1,Bacteria,0.048455636948347,NZ_CP034695.1
NZ_CP034734,Bacteria,0.0186177864670753,NZ_CP034734.1,Bacteria,0.0128186093643307,NZ_CP034734.1
NZ_CP034745,Bacteria,0.0138317849487066,NZ_CP034745.1,Bacteria,0.0094849215820431,NZ_CP034745.1
NZ_CP034808,Bacteria,0.0578969493508338,NZ_CP034808.1,Bacteria,0.0439677201211452,NZ_CP034808.1
NZ_CP034958,Bacteria,0.0173054840415716,NZ_CP034958.1,Bacteria,0.0114812906831502,NZ_CP034958.1
NZ_CP035007,Bacteria,0.0840083509683609,NZ_CP035007.1,Bacteria,0.0588010177016258,NZ_CP035007.1
NZ_CP035020,Bacteria,0.0784437134861946,NZ_CP035020.1,Bacteria,0.0411853492259979,NZ_CP035020.1
NZ_CP035034,Bacteria,0.0309449210762977,NZ_CP035034.1,Bacteria,0.0237014777958393,NZ_CP035034.1
NZ_CP035101,Bacteria,0.0815730988979339,NZ_CP035101.1,Bacteria,0.0627641826868057,NZ_CP035101.1
NZ_CP035110,Bacteria,0.0581041127443313,NZ_CP035110.1,Bacteria,0.0388692244887352,NZ_CP035110.1
NZ_CP035129,Bacteria,0.0211609564721584,NZ_CP035129.1,Bacteria,0.0133899999782443,NZ_CP035129.1
NZ_CP035151,Bacteria,0.104008413851261,NZ_CP035151.1,Bacteria,0.0650247707962989,NZ_CP035151.1
NZ_CP035186,Bacteria,0.0350942723453044,NZ_CP035186.1,Bacteria,0.0283472016453742,NZ_CP035186.1
NZ_CP035188,Bacteria,0.0753562897443771,NZ_CP035188.1,Bacteria,0.0569664649665355,NZ_CP035188.1
NZ_CP035226,Bacteria,0.0546247772872448,NZ_CP035226.1,Bacteria,0.0392087623476982,NZ_CP035226.1
NZ_CP035291,Bacteria,0.103979617357254,NZ_CP035291.1,Bacteria,0.0944393500685691,NZ_CP035291.1
